document,keyword,matches
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,1_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,3_4,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,3_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,7_6,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,6407_6,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,7121_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,1_5-1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,6407_6-2,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_6-2__WELL__6407-06-02_PB-706-0183.PDF,7121_5-1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF, cara,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF, gro,14
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,alve,22
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,atla,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,e ah,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,halten terrace,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,tilje,34
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,troll,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,vale,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,1_2,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,1_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,1_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,2_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,2_2,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,2_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,2_6,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,2_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,3_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,3_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,3_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,3_8,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,3_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,5_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,6_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,7_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,8_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,8_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,8_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,8_6,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,8_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,9_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,9_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,9_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,10_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,10_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,10_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,11_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,15_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,16_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,16_6,19
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,19_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,20_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,24_6,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,25_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,26_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,28_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,28_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,30_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,30_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,31_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,31_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,32_6,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,6406_8,68
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,6607_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,6406_8-1,52
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6406_8-1__WELL__6406-08-01_PB-706-0066.PDF,6607_5-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf, gro,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf, tir,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf, tor ,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,alve,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,balder,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,ekofisk,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,fram,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,hyme,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,platform,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,troll,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,vale,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,valhall,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,1_2,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,1_3,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,1_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,1_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,1_9,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_1,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_8,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_10,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_11,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_1,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_4,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_8,8
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,3_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,4_1,9
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,4_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,4_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,4_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,4_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,5_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,5_2,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,6_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_1,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_8,21
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_10,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_11,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_3,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,8_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_1,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_10,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,9_11,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,10_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,10_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,10_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,10_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,10_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,10_11,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,11_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,11_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,11_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,11_8,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,11_9,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,11_10,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,11_11,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,12_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,12_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,12_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,15_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,15_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,15_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,16_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,16_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,16_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,17_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,17_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,17_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,17_11,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,18_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,18_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,19_1,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,19_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,19_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,19_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,20_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,20_11,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,24_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,25_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,25_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,25_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,26_1,2
