"Search Results"

"Summary"
"Saved on";"11.06.2018 08.18.55"
"Searched for";"fluor"
"In folder(s)";"C:\Apps\completion reports"
"Number of document(s) found";"325"            
"Number of instance(s) found";"10362"          

"File name";"Title";"Page";"Search Instance"
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"132";"FLUOR NO CUT FLUOR LIGN CONTAM MIN FLUOR A/A, NO CUT BlM UP, "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"132";"LIGN CONTAM MIN FLUOR A/A, NO CUT BlM UP, POOH FOR CORE NO. "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"133";"YEL ORNG MIN FLUOR NO CUT FLUOR NO SHOWS SL LIGN CONTAM NO SHOWS "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"133";"FLUOR NO CUT FLUOR NO SHOWS SL LIGN CONTAM NO SHOWS SL LIGN CONTAM "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"133";"YEL ORNG MIN FLUOR NO CUT FLUOR LIGN CONTAM TR ROCK FLOUR MIN FLUOR "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"133";"FLUOR NO CUT FLUOR LIGN CONTAM TR ROCK FLOUR MIN FLUOR A/A. NO "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"133";"ROCK FLOUR MIN FLUOR A/A. NO cur A/A SL LIGN CONTAM TR "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"133";"YEL-YEL WH FLUOR. NO CUT MIN FLUOR A/A TR FLUOR A/A. "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"133";"NO CUT MIN FLUOR A/A TR FLUOR A/A. NO cur SL LIGN "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"133";"A/A TR FLUOR A/A. NO cur SL LIGN CONTAM "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"BRIGHT YEL WH FLUOR. NO CliT. SL LIGN CONTAM GD BRIGHT YEL WH FLUOR. "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"BRIGHT YEL WH FLUOR. NO CliT. SL LIGN CONTAM. TR ROCK FLOUR GD BRIGHT "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"BRIGHT YEL WH FLUOR. NO CliT. SL LIGN CONTAM. TR ROCK FLOUR TR FLUOR "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"ROCK FLOUR TR FLUOR A/A. NO CUT. DUlL ORNG MIN FLUOR SL LIGN "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"DUlL ORNG MIN FLUOR SL LIGN CONTAM EVEN DULL ORNG MIN FLUOR NO CliT "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"DULL ORNG MIN FLUOR NO CliT MIN FLUOR A/A. NO CUT SL LIGN "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"NO CliT MIN FLUOR A/A. NO CUT SL LIGN CONTAM PR DULL ORNG "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"DULL ORNG MIN FLUOR. NO CliT. SL LIGN CONTAM DULL ORNG MIN FLUOR NO "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"134";"DULL ORNG MIN FLUOR NO CUT. A/A A/A A/A A/A "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"135";"BRIGHT YEL WH FLUOR. NO CUT. DULL ORNG MIN FLUOR SL LIGN CONTAM TR "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"135";"DULL ORNG MIN FLUOR SL LIGN CONTAM TR DULL YEL MIN FLUOR A/A "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"135";"DULL YEL MIN FLUOR A/A LIGN CONTAM NO SHOWS SL LIGN CONTAM NO "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"135";"DULL ORNG MIN FLUOR A/A LIGN CONTAM NO SHOWS A/A "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"136";"DULL ORNG MIN FLUOR LIGN CONTAM TR DULL ORNG MIN FLUOR SL LIGN CONTAM "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"136";"DULL ORNG MIN FLUOR SL LIGN CONTAM TR DULL ORNG MIN FLUOR. NO CUT. "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"136";"DULL ORNG MIN FLUOR. NO CUT. NO SHOWS ROCK FLOUR ABUN ROCK FLOUR TR "
"6506_12-7__WELL__6506-12-07_PB-706-0170.PDF";"";"136";"YEL BRN MIN FLUOR NO SHOWS NO SHOWS T .D. AT 4840 M "

"File name";"Title";"Page";"Search Instance"
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"37";"to bright yellow fluorescense on a few grains with a slow blooming and a "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"41";"bright yellow white fluor with moderate fast streaming blue white cut and blue white "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"41";"blue white residual fluor. Moderate to fair hydrocarbon odour were observed and some places "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"42";"patchy blue white fluor with slow streaming white, blue white cut, but also samples "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"42";"dull, even orange fluor with no cut were present. The shows became weaker towards "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"43";"brown to orange fluor with no cut. "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"44";"to blue white fluor and weak yellow brown to orange fluor with no cut "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"44";"brown to orange fluor with no cut were observed. In core # 7 fair "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"44";"below 4239m. The fluorescense also changed to patchy blue white fluorescense with moderate to "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"44";"patchy blue white fluorescense with moderate to fast streaming cut. Down to 4255m dull "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"44";"brown to orange fluorescense were seen. From 4255m to 4273m the fluorescense generally were "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"44";"to 4273m the fluorescense generally were patchy to spotty yellow to white fluorescense with "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"44";"yellow to white fluorescense with moderate fast streaming blue white cut. The shows from "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"44";"generally dull orange fluor with no cut. "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"140";"D-BRIGHT YEL FLUOR. SLOW YEL WH BI.MNG ctrr. A/A A/A "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"141";"SPOTTY BL WH FLUOR NOOJr A/A A/A A/A A/A SP01TY "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"141";"DULL YEL WH FLUOR, NO OJl' V WEAK YEL BRN FLUOR. NO aJr A/"
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"141";"WEAK YEL BRN FLUOR. NO aJr A/A A/A A/A A/A "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"142";"WEAK DULL ORNG FLUOR NO arr A/A A/A A/A A/A "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"142";"BL-WH DUlL FLUOR. NO CUT. A/A A/A A/A A/A "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"143";"+ DU ORNG FLUOR. OCC VERY WFAK. DULL SLOW S'!'RM'; C A/A "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"144";"DUlL GOLD-ORNG FLUOR NO ClJT A/A SST: LT GRY - WH. 3:"
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"144";"VEN DUU. ORNG FLUOR 0 SUBRD- SUBANG. SUBSPH. FRM- HD. CLY AND SIL CMI'. "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"144";"PYR YEL-WH FLUOR NO aJ1' SH: A/A SST: A/A. INCR PYR "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"144";"SH: A/A FLUOR NO cm SST: A/A. GRNS PRED MED. SUBl\NG-"
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"144";"BRI BL-WH FLUOR W/SLOW ST!<M; YEL-WH cm A/A NO "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"145";"DULL SPOTI'Y ORNG FLUOR 4335 AS SILIC CM!' AGGR. HD. OCC KAOL MI'X. OCC "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"159";"PINPOmT BL-YEL FLUOR NO aJrS NO SHOWS A/A A/A A/A "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"159";"DULL YEL WH FLUOR NO OJI LT YEL-BL WH. DUll. PINPOINT FLUOR. NOOJI "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"159";"WH. DUll. PINPOINT FLUOR. NOOJI A/A A/A A/A "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"160";"DUU. YEL-ORNG FLUOR. NO CUI' 90 SLTST/CLYST: A/A SL TR ONLY, "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"160";"BRI BW-WH FLUOR TR 90 10 GD TR 95 NO VIS POR LST: "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"160";"DULL YEL RESID FLUOR INVIS m NAT LIGHT A/A NO SHOOS 100 CLYST: "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"162";"SPECKS DUlL YEL FLUOR, V SLOW STRM:;, V DUIL YEL OJI'. NO SHOWS NO "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"163";"DUll YEL-ORNG FLUOR ON FEW GRNS. NO cur NO SHOWS A/A A/"
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"163";"DUlL BL-WH FLUOR. SLOW STRM BL-WH cur "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"164";"CALC BL-WH FLUOR. SLOW S'IRM 2848 2851 2854 2857 2860 2863 2866 2869 "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"164";"PINPOINT BL-YEL FLUOR SI.& STR>IJ DULL YEL CU 100 CLYST: MED GRY "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"171";"PRED LSE LST FLUOR. BRIGHT YEL-WH SL STRMG cur ON A FEW GRN "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"171";"A A/A FLUOR ? • OOSTLY CALC CHn' FLUOR LOT OF RD COIR "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"171";"OOSTLY CALC CHn' FLUOR LOT OF RD COIR MINR AND QTZ CONTI'M. FROM BARITE "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"171";"OOD BRT YEL FLUOR,NO C A/A A/A A/A BUT ON "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"172";"- BLKY MIN FLUOR 10 TR SST LST CI'G, 0CC SL SLTY. SUBFISS, NON "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"172";"GRNS LT YEL FLUOR W/SLOW BI.M AND STRM LT YEL 0J MIN "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"172";"YEL 0J MIN FLUOR CA. 5% CLYST CI'GS BRNl' LSE QZ & RD BRN "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"172";"CVGS DUU. YEL FLUOR. NO a.rr A/A. PIPE OOPE CONI'Plll. "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"173";"A DUU. YEI.. FLUOR. NO 0Jr A/A A/A. PIPE DOPE CONI'AM. "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"178";"JC..J 1 FLuoR. ft./if • . . . . ' • ' "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"183";". [ 'FLUoR.. R/R I /JO CJT. "
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"214";"D ~EL FLUOR. -_: ··-~ - . . . .Sti-\"
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"215";"RUAC'J, ,Yfl. FLuOR . - .1'1 . ! I Mop -llVL."
"6506_12-8__WELL__6506-12-08_PB-706-0192.PDF";"";"216";"I Rt.S FLUOR.. I - - /1. I .. I , .. "

"File name";"Title";"Page";"Search Instance"
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"29";"blocky. No direct fluorescence is observed, but they show bluish white cut, with bluish "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"122";"Poor blsh wh fluor. e 10 Sst: arg, v slty, med gry - med "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"122";"a. but mod fluor. 30 Sst: a.a. Tr Dol: a.a. Tr Ls: "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"140";"Sst: bri yel fluor, tr cldy yel wh cut fluor, no crush cut No "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"140";"yel wh cut fluor, no crush cut No shows Barite contam FG: 0.96X C1-"
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"140";"Patchy dull yel fluor, sli tr cldy yel wh cut fluor, no crsh cut "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"140";"yel wh cut fluor, no crsh cut 4378 95 s Sat: clr, trnsp qtz, "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"141";"Patchy dull yel fluor, no cut fluor 4382 100 Sst: f · crs, pr "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"141";"fluor, no cut fluor 4382 100 Sst: f · crs, pr · mod srt, "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"141";"· blsh wh fluor. Mod streaming mlk wh cut 4391 100 Sst: a.a. "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"141";"· blsh wh fluor. No cut 4412 100 Sst: •••• But llled • crs "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"141";"Por, non calc Fluor. Mod streaming yel wh cut Tr Clst: dk gry, hd, "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"141";"But p.p. Fluor 20 Clst: a.a. 4457 a.a. a.a. 4460 "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"141";"a. But Tr Fluor 70 Clst: •••• e 4462 95 Sst: a.a. But "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"141";"dull blsh wh Fluor 5 Clst: •••• v fast streaming yelsh • bl cut "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"144";"v dull yel fluor, no cut. a.a. Tr dull yelorn fluor No cut "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"144";"Tr dull yelorn fluor No cut a.a a.a a.a a.a "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"144";"yelwh·yelom fluor no cut a.a a.a wk tr yelwh·"
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"146";"sli calc No Fluor 48 3337 LOST 47 3346 LOST 46 3350 LOST 45 "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"146";"mtx, Gd wh Fluor, v slowly calc cmt, firm - hd, micropyr, v calc "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"146";"cmt, No dir Fluor, slowly firm - hd, abd wh Mic, v calc streaming "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"146";"calc No dir Fluor. Blmg wh cut, wh res "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"147";"abd glauc, calc Fluor. Slowly streaming mlk wh cut. e 44 3377.5 EMPTY 43 "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"147";"Gd blsh wh Fluor. abd brn Mic, abn lt Mic, sli calc Streaming blsh "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"147";"noncalc No dir Fluor. p.p. yel streaming yel cut 19 4000 EMPTY 18 "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"147";"calc No dir Fluor. Stre•ing mlk wh cut 7 4178 LOST 6 4185 "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"149";"a Ptchy yelwh fluor 22 Sat: slw strm-blng mlkywh cut mlkywh res lt "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"149";"non calc No fluor slw str yelwh cut yelwh res 34 4518.6 18 Sat: "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"149";"vis por No fluor, no cut wlc yelwh res 33 4520.6 20 Sat: 32 "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"149";"a.a No fluor, no cut wk yelwh res No shows a.a a."
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"150";"a.a. No fluor, slow strm bl wh cut, br bl wh res id. "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"150";"br bl wh fluor, v wit dull wh cut 13 4855 15 Sst: lt "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"150";"vis por. yel fluor, no cut v arg, grd to sdy sh, dlt gry, "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"159";"f..- 1111.4 fr1 Fluor . . . . . . . . . . "
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"162";"fOr"" wl.t FLuor. - /Jo c.i:i+ Ssi: c.lr ."
"6506_12-9_S__WELL__6506-12-09-S_PB-706-0194.PDF";"";"162";"frl~' ·wlt Fluor. He. odour - !-- ,if e .... t, ~."

"File name";"Title";"Page";"Search Instance"
"6507_10-1__WELL__6507-10-01_PB-706-0572.PDF";"";"21";"Gas show Nat. fluor Nat. cut colour Miocene 590 SST 11% c1 Olig.-"
"6507_10-1__WELL__6507-10-01_PB-706-0572.PDF";"";"21";"show Cut Crush fluor fluor None Grey None Whiteyellow cut Speed Slow Slowmed. Intensity "

"File name";"Title";"Page";"Search Instance"
"6507_10-1__WELL__6507-10-01_PB-706-0573.PDF";"";"7";"BRT but no fluorescence was noted. Sandstone in the interval 1790-1805 m BRT "
"6507_10-1__WELL__6507-10-01_PB-706-0573.PDF";"";"7";"slow crush cut fluorescence as did the Upper Jurassic mudstone between 2779 m BRT "

"File name";"Title";"Page";"Search Instance"
"6507_11-3__WELL__6507-11-03_PB-706-0494.PDF";"";"63";"RKB. Pale yellow fluorescence accompanied by slow streaming bluish-white cut was observed in "
"6507_11-3__WELL__6507-11-03_PB-706-0494.PDF";"";"63";"occasionally bluish-violet fluorescence with slow to moderately streaming cloudy "
"6507_11-3__WELL__6507-11-03_PB-706-0494.PDF";"";"64";"moderate blue-white fluorescence with instant to fast streaming blue-white cut. The odor "

"File name";"Title";"Page";"Search Instance"
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"32";"RT no general fluorescence was observed, but a moderate to fast blooming nulky white "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"32";"nulky white cut fluorescence was observed. This was all within the gas zone as "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"32";"bright yellow white fluorescence was observed with a moderate to fast blooming bluish white "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"32";"bluish white cut fluorescence. Brown oil staining was also often observed in the sandstone "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"32";"RT no general fluorescence was observed only a weak blooming dull white cut fluorescence. "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"32";"dull white cut fluorescence. From 2644m l\ID RT to ID at 2695m :"
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"32";"MD RT no fluorescence or cut fluorescence were observed. The gas zone as observed "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"32";"fluorescence or cut fluorescence were observed. The gas zone as observed from the formation "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"149";"I wh Cut Fluor. a.a. ~~C odour. No·stn. No gen "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"149";"VV!l Cut Fluor. a.a. !He odour. No Stn. No gen flu,"
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"155";"blsh wh Cut Fluor. "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"156";"blsh wh Cut Fluor. 2542- ""M ...... ::~: \ '• SLTST: Med gry- "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"156";"Jl wh Cut Fluor v calc, micro mic, tr qtz I 2544.41 ""M""-"" "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"156";"blsh wh Cut Fluor. 2545- "";;tH ::1< \ -}- / I• SLTST: "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"156";"blsh wh Cut Fluor. - -=:;- 2549- ,_,,_, :\ 11 SLTST: Med gry-med "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"157";"blsh wh Cut Fluor. 2552- ""M"""""" c \ 't SLTST: Med - "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"157";"blsh wh Cut Fluor. - 2553- ""M"";, :::r:\ I SLTST: Med gry, "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"162";"stn. fast blm Fluor. Pred f, occ vf, occ med, mod a. a. srt, "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"162";"blm wh Cut fluor a. a. a.a. 1--1-+11+-i-f-11 "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"163";"blsl wh Cut Fluor - frm, fri, tr mica, tr sh frags, tr s.. "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"164";"blm blsh wh Fluor He odour, no , brt yel wh flu, blm blsh "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"164";"blm blsh wh Fluor "
"6507_11-5_S__WELL__6507-11-05-S_PB-706-0195.PDF";"";"165";"jdull wh Cut Fluor. a. a. a.a. a. a. "

"File name";"Title";"Page";"Search Instance"
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"57";"· SITY STAIN FLUOR ·CUT DESCRIPTION iP F G P F G P "
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"58";"SIZE SITY STAIN FLUOR CUT DESCRIPTION (CORR) l ,0 J.On/hr- m,"
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"59";"lam POROSITY STAIN FLUOR CUT DESCRIPTION P F G P F G P F "
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"60";"SIZE SITY STAIN FLUOR CUT DESCRIPTION (CORR) 1,0 3,0r ;hr my si "
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"61";"SI TY STAIN FLUOR CUT DESCRIPTION (CORR) 1 0 3.,0m,(ht m,"
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"62";"SIZE SITY STAIN FLUOR CUT DESCRIPTION 4 6 ( m ~hrm,fl si "
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"63";"SI TY STAIN FLUOR CUT DESCRIPTION ;{· 2 Efnt ~ r mfl si "
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"64";"DEPTH CORING LITHOLOGY POROFLUOR CUT DESCRIPTION RATE (~~r r) GRAIN SIZE SITY STAIN "
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"65";"SIZE SITY STAIN FLUOR CUT (CORR) 3 mp si ~rf f m "
"6507_12-1__WELL__6507-12-01_PB-706-0490.PDF";"";"66";"SIZE SITY STAIN FLUOR CUT DESCRIPTION (CORR) m,fl SI ITf f m "

"File name";"Title";"Page";"Search Instance"
"6507_12-2__WELL__6507-12-02_PB-706-0492.PDF";"";"99";"strong white-yellowish fluor, slow-fast cloudy milky white cut Empty Sandstone, yellow-white, "
"6507_12-2__WELL__6507-12-02_PB-706-0492.PDF";"";"99";"bright light yellowish fluor with slow cloudy-moderately strong milky white cut, no natural "
"6507_12-2__WELL__6507-12-02_PB-706-0492.PDF";"";"100";"stain, light yellow fluor with slow-crush blueish white cut, no natural cut colour, "
"6507_12-2__WELL__6507-12-02_PB-706-0492.PDF";"";"112";"only constituent. No fluorescence and no gas shows were recorded from cutti ngs or "
"6507_12-2__WELL__6507-12-02_PB-706-0492.PDF";"";"113";"showed a slight fluorescence, light yellow in colour with a moderately fast streaming milky "

"File name";"Title";"Page";"Search Instance"
"6507_12-3__WELL__6507-12-03_PB-706-0485.PDF";"";"125";"--v STAIN FLUOR CUT ocscRI~-ION G1asfiberbarre1 is used, ,..., "" .., _ "

"File name";"Title";"Page";"Search Instance"
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"9";"Oil stain and fluorescence CORING 6.1 Conventional cores 6.2 Sidewall cores WIRELINE LOGGING 7.1 "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"OIL STAIN AND FLUORESCENCE Oil shows, staining and fluorescence were observed sporadically throughout the "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"shows, staining and fluorescence were observed sporadically throughout the well from 2800 - 4375 "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"a pale yellow fluorescence was observed on thin stringers of sandstones and siltstones in "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"yellow white cut fluorescence, but no visible cut. There was no visible residue, but "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"to yellow brown fluorescence with non to very weak pale yellow brown visible cut "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"fast streaming white fluorescence. Non to pale yellow brown residue was observed which gave "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"very weak yellow fluorescence. They gave no visible cut, although a very slow fluorescence "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"a very slow fluorescence cut was occasionally observed. The residue was not visible, but "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"a pale white fluorescence. 3637 - 3720 m Shows were observed in claystones in "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"cut. A yellow fluorescence residue became dull orange fluorescence with depth. 4520ASGHJanHa "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"30";"became dull orange fluorescence with depth. 4520ASGHJanHa "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"31";"occasionally bright, yellow fluorescence which decreased to 20 % dull yellow-pale yellow fluorescence. "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"31";"yellow-pale yellow fluorescence. The cut was generally not visible, but rare traces of "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"31";"to blue white fluorescence, but decreased to only a trace. A pale white yellow "
"6507_2-1__WELL__6507-02-01_PB-706-0319.PDF";"";"31";"pale white yellow fluorescence residue was observed, but generally no visible residue. Traces of "
